date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2020-01-02T00:00:00.000Z,284.1246360797,286.0579699794,283.502196873,285.5958560229,573580
2020-01-03T00:00:00.000Z,281.0784563255,283.634229432,280.7200822368,280.9935782519,410750
2020-01-06T00:00:00.000Z,276.4856094516,278.8904882049,275.7877230683,278.7584556459,617579
2020-01-07T00:00:00.000Z,281.6726028411,284.0774815944,280.48430981,281.7857736059,478006
2020-01-08T00:00:00.000Z,283.5493513583,285.9353683175,282.8703267692,284.7093516982,536875
2020-01-09T00:00:00.000Z,286.0202463911,286.6143929066,283.1815463725,284.2283759475,579680
2020-01-10T00:00:00.000Z,282.974066637,283.4078879023,278.7395938518,279.3243094702,447694
2020-01-13T00:00:00.000Z,281.6820337381,284.4547174772,280.5691878837,284.294392227,401248
2020-01-14T00:00:00.000Z,282.1252859005,288.4911414239,281.4839848996,285.3317909049,609646
2020-01-15T00:00:00.000Z,284.4358556831,285.7090267878,282.6911397248,283.0023593282,505340
2020-01-16T00:00:00.000Z,285.3317909049,285.6995958907,282.5025217834,283.9454490354,547912
2020-01-17T00:00:00.000Z,283.7756928881,283.9171563441,282.2384566654,282.9646357399,743936
2020-01-21T00:00:00.000Z,281.144472605,284.1057742856,280.5408951925,281.4179686201,560993
2020-01-22T00:00:00.000Z,283.4550423876,284.4924410655,279.16398422,279.3903257497,1108613
2020-01-23T00:00:00.000Z,280.0316267506,280.1919520008,274.9672350231,277.5701626149,712991
2020-01-24T00:00:00.000Z,279.9939031623,282.2950420478,277.7304878651,278.9942280727,977783
2020-01-27T00:00:00.000Z,270.8176403115,272.194551284,267.6205662042,268.1015419549,889254
2020-01-28T00:00:00.000Z,269.9405668838,273.7412184037,268.9314608972,273.6657712272,1636148
2020-01-29T00:00:00.000Z,279.2205696024,281.3142287523,276.9948778935,279.2865858819,967502
2020-01-30T00:00:00.000Z,274.2410559486,277.9285367036,274.0052835218,277.6267479973,794190
2020-01-31T00:00:00.000Z,271.6098356655,271.8456080923,264.2254432584,264.6875572149,1272806
