date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2020-01-02T00:00:00.000Z,53.2388439071,53.7033438875,53.2388439071,53.6318823521,8432371
2020-01-03T00:00:00.000Z,52.6760843155,52.6850170074,51.8453439659,51.8632093498,10546343
2020-01-06T00:00:00.000Z,51.452305521,51.5326997484,51.0324690002,51.2647189904,8897013
2020-01-07T00:00:00.000Z,51.318315142,52.3455747141,50.6840940149,52.09545934,7496684
2020-01-08T00:00:00.000Z,51.9793343449,52.6850170074,51.9078728095,52.479565093,5381490
2020-01-09T00:00:00.000Z,53.3192381345,53.3371035184,52.4349016334,52.9083343057,5112651
2020-01-10T00:00:00.000Z,53.3281708264,53.3281708264,52.4974304769,52.5778247043,4807703
2020-01-13T00:00:00.000Z,53.7301419633,53.7390746553,53.1048535282,53.6497477359,6617157
2020-01-14T00:00:00.000Z,53.7390746553,54.1678438679,53.5246900489,53.8819977261,6715078
2020-01-15T00:00:00.000Z,53.3013727506,53.3281708264,52.0418631884,52.1579881835,10067060
2020-01-16T00:00:00.000Z,52.8815362299,53.3192381345,52.0775939561,52.479565093,11212151
2020-01-17T00:00:00.000Z,52.3813054818,52.479565093,51.8185458901,52.3277093302,8124393
2020-01-21T00:00:00.000Z,51.8006805063,52.7028823913,51.3361805259,52.0239978046,9873238
2020-01-22T00:00:00.000Z,52.613555472,52.6492862397,52.09545934,52.1222574158,8120757
2020-01-23T00:00:00.000Z,51.6845555112,51.8721420417,50.5769017118,51.3451132178,9993658
2020-01-24T00:00:00.000Z,51.8900074256,51.9346708852,51.327247834,51.5684305161,10399867
2020-01-27T00:00:00.000Z,49.6836325187,50.0141421201,49.1834017706,49.3620556092,9674614
2020-01-28T00:00:00.000Z,49.7818921299,51.0235363083,49.5585748317,50.9967382325,8119515
2020-01-29T00:00:00.000Z,51.3808439855,51.3808439855,50.7823536262,51.0860651518,7690271
2020-01-30T00:00:00.000Z,49.2012671544,50.0588055798,49.1834017706,49.8444209735,10278741
2020-01-31T00:00:00.000Z,49.513911372,49.5585748317,47.8792287487,48.1829402743,13463129
2020-02-03T00:00:00.000Z,48.5491806435,49.0762094674,48.361594113,48.9243537046,9594288
2020-02-04T00:00:00.000Z,50.8448824697,51.4880362887,50.8270170858,51.3808439855,12743381
2020-02-05T00:00:00.000Z,51.8989401175,51.9436035772,51.068199768,51.7381516628,6592639
2020-02-06T00:00:00.000Z,52.0507958803,52.0597285723,51.1664593792,51.8274785821,4235623
2020-02-07T00:00:00.000Z,51.0414016922,51.0414016922,50.0766709637,50.2017286507,6808403
2020-02-10T00:00:00.000Z,50.416113257,50.9610074648,50.3267863377,50.934209389,4279796
