Date,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2016-02-01,18.27370665001476,18.833757200857832,18.268162003449262,18.71453857421875,44185200,0.25911332441973656,0.13906405762816995,61.98827468496639,217.04008434879168,40.77751152876084
2016-02-02,18.659091932265035,18.80880853146441,18.37629426409986,18.53710174560547,40757700,0.29801083256753813,0.1708534126160436,61.807717590946716,182.59010983834233,40.37538447818897
2016-02-03,18.661864106330004,18.71454222510651,18.040819149209067,18.37352180480957,36946800,0.3120408413085336,0.1990908983545416,67.24848947748879,127.13621636450245,40.026874367693345
2016-02-04,18.232112234169,18.451140758452308,18.02417299864538,18.415098190307617,38500200,0.3227936271560701,0.22383144411484732,64.45794438448345,99.840843656947,39.724832271930474
2016-02-05,18.53709836073032,18.722857517215203,18.265390038033846,18.575912475585938,42589500,0.34036810461260103,0.24713877621439806,72.89986272008133,122.62644106909615,41.28463871586807
2016-02-08,18.4372898700847,18.617502807861392,18.065769940445552,18.548189163208008,62230800,0.34804689702146874,0.26732040037581223,70.58845414279392,90.76694536245326,42.63647096728066
2016-02-09,18.157262426639665,18.41233522414171,17.93268756708577,18.245983123779297,43927200,0.3259890942304402,0.2790541391467378,75.07585870807986,53.1652897733493,43.8080589185049
2016-02-10,18.351331656853077,18.462232481796967,18.20161514656618,18.24043083190918,29127900,0.3045494466041774,0.28415320063822574,71.99101409483953,61.324816296322,39.77133470671292
2016-02-11,18.026946659328807,18.23211439014919,17.960406159550736,18.110122680664062,33560100,0.273886400682521,0.2820998406470848,65.38007856314098,29.284968754212205,36.27284038982654
2016-02-12,18.165580015817792,18.367973112691537,17.98536550656472,18.34856605529785,29086500,0.2657625581143179,0.27883238414053146,65.78041964048539,43.3640956146681,34.90163868543752
2016-02-16,18.467787351638137,18.520465470959515,18.16003640049233,18.270938873291016,34081500,0.25017660929692553,0.2731012291718103,61.336769240367914,50.45399840132732,30.7554424520371
2016-02-17,18.326385666313325,18.467784472669667,18.245982734552108,18.329158782958984,37280100,0.23975870362379936,0.26643272406220814,62.64642030007048,50.92417780888227,27.40522616416948
2016-02-18,17.672073027465167,17.960413728228833,17.28669068575663,17.777427673339844,83683800,0.18485149580630278,0.2501164784110271,49.51260233741677,-77.34767587327535,24.501705381350877
2016-02-19,17.713653461727258,17.95763530339241,17.588890218273008,17.92713737487793,46686900,0.15166911264399374,0.23042700525762044,40.18455496134451,-62.862688315968136,25.740819831838508
2016-02-22,17.92713839191111,18.33747230576126,17.92713839191111,18.19607353210449,31761900,0.1453966926500705,0.21342094273611045,38.98694031211324,0.15268759314283104,23.191823481654563
2016-02-23,18.254294658699035,18.46500703573184,18.09903349168301,18.43173599243164,34296000,0.15762474569915952,0.2022617033287203,47.815882906462754,40.850872333764734,21.153476794109523
2016-02-24,18.351339929218145,18.66740702617144,18.22103199608818,18.60918426513672,30873600,0.17956425350954675,0.1977222133648856,54.8570997271014,86.16831976893651,19.52637617722481
2016-02-25,18.700673144803552,18.88920378919517,18.66740209788101,18.8642520904541,28743900,0.21505430120955893,0.20118863093382028,58.50847501719862,173.0526844434369,19.86122431563988
2016-02-26,18.87534732721944,18.90861838462181,18.38183880521104,18.440061569213867,32952900,0.20657057277064084,0.2022650193011844,47.66002350982347,92.64522173695804,19.922432302194466
2016-02-29,18.473324358794688,18.56204661762849,18.359651988835648,18.392921447753903,28035600,0.19380923085421742,0.20057386161179103,47.34334705961823,38.887855804994544,19.975479223875105
2016-03-01,18.47887516256897,18.545415683319234,18.298660657284497,18.426197052001957,31288500,0.18425684045111979,0.1973104573796568,53.39601754007625,38.55124491191004,20.021453222664995
2016-03-02,18.35688018798828,18.48441656028827,18.29865744087219,18.35688018798828,27496800,0.16914343043676183,0.19167705199107782,52.14291580878197,27.16755426636692,20.061297354949566
2016-03-03,18.28479101123152,18.354104621169306,17.988131108644573,18.33746910095215,35540400,0.15382641644044526,0.18410692488095132,54.3616788484099,-29.702424590019064,20.095828936262862
2016-03-04,18.33747409949232,18.653541137521064,18.32361169101617,18.514915466308597,30031500,0.15422816491688707,0.17813117288813848,53.267926100618375,68.50157344476682,23.6545811017899
2016-03-07,18.47055465250706,18.986244801474303,18.37351620920329,18.822664260864254,38476200,0.17733510058330282,0.17797195842717134,59.9399062168612,143.16410215883215,21.348689191771317
2016-03-08,18.77830452998893,18.983470697841817,18.71176402259468,18.8642520904541,30203700,0.19673545994070452,0.18172465872987797,59.698383297415006,161.57610665691,22.398954277511635
2016-03-09,18.934082365262512,18.98994410132848,18.746948026644937,18.86146354675293,23474400,0.2094707242138938,0.18727387182668115,74.52869356558051,142.5325777174085,23.57786976920041
2016-03-10,18.867044941046156,19.003904804750626,18.54584442690769,18.82794189453125,30677400,0.2143872726927114,0.1926965519998872,71.51388596589513,106.04668439380963,24.374420076967322
2016-03-11,18.92849361714348,18.975976005228837,18.65756751723673,18.760910034179688,24872700,0.21044883865014796,0.19624700932993935,64.92982698487437,97.01827674153668,26.062337530949776
2016-03-14,18.755324420363348,18.9005636327601,18.702256338806585,18.81397819519043,20137500,0.20919825116295598,0.1988372576965427,61.1829278228096,88.4094014270446,27.91748769764537
2016-03-15,18.71343214245893,19.090494495628267,18.71343214245893,19.01787567138672,22700700,0.22209974623379836,0.20348975540399386,61.774506593046596,109.86441130786943,26.045966815667498
2016-03-16,18.97597942327796,19.087701299312563,18.78325938689274,18.98994445800781,24654000,0.227448572971511,0.2082815189174973,54.166534945682315,99.93854530423675,25.265497124003474
