,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2016-03-30,52.76470094456186,52.78200691669332,52.08112989886418,52.16765975952149,5103200,0.66680441448446,0.6756714998149358,62.25312525049075,75.03763013947919,27.748801663020465
2016-03-31,52.35800822816711,53.23194148921635,52.158994540199465,53.12810897827149,6310200,0.7030607941265146,0.6811493586772517,72.57252295386714,110.9056762066366,25.60062005644494
2016-04-01,52.76469013330571,53.353079862110185,52.4012746953373,52.86852264404297,4167500,0.7027469589887971,0.6854688787395609,65.01832093366522,106.48721143540561,24.938977796747686
2016-04-04,52.79064798886706,52.83391456117221,52.31474540049473,52.45318984985352,3367300,0.6613606036152078,0.6806472237146903,59.00511116538971,65.86071416769478,24.365554505010067
2016-04-05,52.03786007754884,52.29744302533675,51.63983267088896,52.08112335205078,4640000,0.5917180050947621,0.6628613799907047,58.108134273450005,-0.018014160050113012,23.8685876521708
2016-04-06,52.02894882747746,52.211536253814096,51.66377065804803,52.06372833251953,4112100,0.5290238536406946,0.6360938747207028,54.29513936182818,-7.605745420718395,23.598990616962666
2016-04-07,51.68986606403455,51.7507285502171,51.03776515485856,51.1768798828125,4051300,0.4031299970702449,0.5895010991906112,42.3546485640048,-99.00696875246011,23.365339853115618
2016-04-08,51.29859969195198,52.39412764972932,51.2899064734109,51.73333358764648,4602800,0.3442906044497178,0.5404590002424325,37.25602057223378,-44.10595787706446,23.066735882693912
2016-04-11,51.881147018421366,52.23763203475673,51.54205507452425,51.994178771972656,4033400,0.3150759884174903,0.4953823978774441,40.519781058436365,-31.177648623898225,20.586614376756703
2016-04-12,52.16805438747392,52.785375568371016,51.994160209497885,52.75929260253906,4360300,0.34963115620475094,0.4662321495429055,52.93638241444739,57.75998212828075,21.702767507093526
2016-04-13,52.94188394756992,54.28086490612222,52.89841122902073,54.04610824584961,4689700,0.47537185286963535,0.4680600902082515,61.94962364477591,227.27625466094597,26.902255018649655
2016-04-14,54.0461171382424,54.49824078240623,53.88091945387261,54.35042953491211,4017900,0.5927456427987394,0.4929972007263491,64.91618010330114,248.4823584119493,25.987501524506165
2016-04-15,54.48085213848044,54.63735660760019,53.82875128940027,54.02872848510742,4395700,0.6522874669149203,0.5248552539640634,63.44740056430027,191.97985683682444,25.61789652193962
2016-04-18,53.74180293972402,54.45476623095151,53.67224392752805,54.41998672485352,3140100,0.7227150523199839,0.5644272136352475,64.0390171538143,157.93081578363768,25.29757218638195
2016-04-19,54.55910468988737,55.30684753185611,54.55041147122199,55.27206802368164,4798400,0.8376295883436313,0.6190676885769243,70.28953782451207,193.59938309044904,22.938773115132257
2016-04-20,55.750282980125625,56.80233832129043,55.57638542362307,56.53279876708984,8498700,1.0186878215873847,0.6989917151790164,71.41166180226449,222.90127403031312,23.594260114368993
2016-04-21,58.25433594034351,58.54995177446242,56.86318894608251,57.0457763671875,9466700,1.189854874745265,0.7971643470922661,75.45882245721454,222.80342259556048,27.121724020340686
2016-04-22,56.558894765921735,57.57617071072141,56.558894765921735,57.32402420043945,5946300,1.3325969244617681,0.9042508625661667,80.19041196815773,167.19622273500414,30.178859405516153
2016-04-25,57.07184606622582,57.25443344487473,56.63711231701112,57.1240119934082,4201700,1.4132901842261987,1.006058726898173,81.93803075510672,136.78594355389225,32.468216885419196
2016-04-26,57.36749947457001,57.75875740694974,57.06318037881448,57.55877685546875,3979600,1.4950876253544294,1.1038645065894244,83.05422797576487,133.67036113916578,35.281475554338556
2016-04-27,57.723969345595584,57.967419279343545,57.23706947809966,57.58485794067383,4539700,1.5442164464216361,1.1919348945558668,92.99845751458655,121.28716366749613,38.05008303150369
2016-04-28,57.15011508267072,57.8109057613508,57.00230053157321,57.245750427246094,3797800,1.5380584681647136,1.261159609277636,88.10044479833789,97.64908112753005,40.44954284504681
2016-04-29,57.01098808173019,57.2022720077611,56.38497037236032,56.88926315307617,5051200,1.4872683782214935,1.3063813630664076,83.39211746208697,71.19893038655502,42.529074683450844
