,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2016-03-30,119.0068293716678,120.13824511207328,115.87507833651269,116.38195037841795,5949000,2.6098856763939295,2.6532158627194984,64.10255983966549,38.298304526569325,28.703793634095966
2016-03-31,115.93843422211803,116.20093041675123,113.367860890669,114.89753723144533,8758300,2.1978939314189034,2.5621514764593796,59.15752138615889,-10.319732555775547,24.904253426494627
2016-04-01,114.25490639496536,115.03331418175544,113.24115526156017,114.9156494140625,5328000,1.8515059984259352,2.4200223808526906,55.77596938973799,-25.279909431220993,21.6113185799068
2016-04-04,114.5354923527628,115.82983238621392,113.93810145780944,114.35446166992188,5036500,1.5142525442871886,2.23886841353959,50.0,-25.96391192832958,20.636889210957342
2016-04-05,114.1824744761404,116.39099323931528,113.66654919022336,114.97898864746094,4660100,1.282586006696846,2.0476119321710415,51.69619814493061,-25.72606169279819,20.96925681477569
2016-04-06,115.09666058074002,115.89316784838633,113.8204203460619,115.79360961914062,3998000,1.1514485290413035,1.868379251545094,50.92593556130208,-29.151198901811465,20.739203167709366
2016-04-07,114.95184326171876,116.70780276228476,114.55358269731478,114.95184326171876,4596300,0.9684341174194913,1.6883902247199736,39.26910835032352,-30.776214531399486,22.280119568918863
2016-04-08,115.89317731186044,117.68534988566834,115.50397690550182,115.74835968017578,3939800,0.8775502429212594,1.526222228360231,29.542324464874852,-16.33994494308185,25.266320973609957
2016-04-11,116.08324681099548,117.57670995892713,115.5673215458378,115.77550506591795,3611700,0.7985097994514092,1.3806797425784667,19.399454934786576,-22.572322893084092,27.59417507074385
2016-04-12,115.51302890127457,118.01119689742366,114.66220201799167,117.1875228881836,4239200,0.8401232976605826,1.2725684535948898,29.54380658014233,-18.633740330289854,30.34822272389902
2016-04-13,118.11075838260932,119.02493733994648,117.49526103049602,118.69908905029295,3514800,0.9837331875635584,1.2148014003886236,43.494713673802146,29.91548648694445,28.180696046091896
2016-04-14,119.02494569923734,119.4322526371031,118.14696590743212,118.43661499023438,4527600,1.0640993222969684,1.1846609847702927,45.02751162379309,33.51384993865032,27.452296707659332
2016-04-15,118.52710954083204,119.11545400929424,118.28271987512538,118.6900405883789,5008700,1.1351540417002184,1.1747595961562778,49.345367633618324,31.654217813325285,27.06383632686488
2016-04-18,118.69003226569704,119.70377627276244,117.95687713121394,119.4503402709961,3056000,1.2385381521913104,1.1875153073632845,54.30839810628653,46.82541398223438,24.976757925585897
2016-04-19,119.99341286384796,121.15198126924724,119.66756463662784,120.09296417236328,2931000,1.3566861493838331,1.2213494757673942,68.53524291186363,97.957645827864,26.254032899525974
2016-04-20,116.3547948421198,118.89821515853464,116.3004890976198,118.18316650390624,6799000,1.2814429012744597,1.2333681608688074,65.74168164119894,20.28855510555342,27.361004543607372
2016-04-21,118.55426675191558,120.0567902164624,117.93878319943772,118.33704376220705,4799600,1.2201634095287233,1.2307272106007905,66.1816315970652,67.2380147551533,30.500800644807146
