,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2009-03-02,7.913390547503603,8.235998934123826,7.786877632141113,7.786877632141113,64495900,-0.19149165446896,-0.11339907428235765,24.30840697404531,-99.16083893396032,43.92032129074474
2009-03-03,7.894412416731784,7.989297546792982,7.679340782434175,7.767899513244629,76602000,-0.210094631462459,-0.13273818571837792,28.87335532718629,-108.74396103053512,43.25544729554148
2009-03-04,8.033578071297882,8.254976136789962,7.818505802708135,8.071532249450684,84412100,-0.19805395776899104,-0.14580134012850055,36.076058676471526,-64.44499305625364,45.809953602624
2009-03-05,7.945018927159516,8.13478799857267,7.780551835557697,7.786877632141113,76644500,-0.2090708471931748,-0.15845524154143542,33.46387104426039,-79.28736469462407,48.02385906876218
2009-03-06,7.862784056397455,8.172740797619902,7.635060243857646,7.850132465362549,79191400,-0.2102737699073547,-0.16881894721461926,35.55996159557559,-75.10951304867005,50.284083668245685
2009-03-09,7.799528539513124,8.223347253938542,7.780551753224852,7.938693046569824,87044700,-0.20175528669643228,-0.17540621511098187,42.76323989701871,-56.074819834545934,47.148251986464686
2009-03-10,8.096836210209403,8.824286086326033,8.06520782358231,8.805309295654297,92478000,-0.12365027528858441,-0.1650550271465024,54.844291966126924,61.821702676719816,49.5537864222452
2009-03-11,8.887538360703637,8.919166731320432,8.62818680751571,8.830607414245605,82085400,-0.059029686801777004,-0.14384995907755732,62.451269765241335,119.27571668767312,43.66761929728201
2009-03-12,9.00772538407967,9.235449168368278,8.780002203052051,9.184844017028809,84846000,0.02052987291049746,-0.11097399267994637,65.53563693330393,170.26319049407687,40.962845735576295
2009-03-13,9.216475362045149,9.29870891571045,8.988752092614387,9.29870891571045,66631100,0.09171214240428505,-0.07043676566310009,75.78732986351984,176.41385723341895,36.53906403425608
2009-03-16,9.355640479602332,9.39359466188813,8.944473288356038,9.014055252075195,72651200,0.12372915938259865,-0.031603580653960336,65.5737304815722,151.45686498553357,33.469632533212405
2009-03-17,9.058331834374656,9.425219535827637,9.014052471418251,9.425219535827637,64928700,0.18020312797682436,0.010757761072196604,67.8775448432917,152.77022554420353,30.0529646857936
2009-03-18,9.425219932937615,9.747828285026552,9.311358622929422,9.640292167663574,91361600,0.23955230901075986,0.05651667065990926,74.09524258052251,160.85021248150207,29.684207723419032
2009-03-19,9.735178686468169,9.735178686468169,9.311359952409545,9.583362579345703,66560800,0.27877962261585587,0.10096926105109859,72.6930548465368,131.9493409653271,29.364601330051
2009-03-20,9.608664515625552,9.741503223365129,9.077310287928391,9.26707935333252,84639100,0.2811057263838581,0.1369965541176505,71.74720345779784,96.41818954547962,29.14070343218185
