,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2009-03-30,14.280683744858942,14.344674885743885,13.939397660139264,14.158034324645996,15245256,0.6422222947015985,0.5831796331637329,68.99563196007006,43.10305253682413,29.143128993693306
2009-03-31,14.296679821244988,14.440659596492344,14.142034324755016,14.264683723449709,22948370,0.6055970263123314,0.5876631117934525,71.11499668229585,46.82895069800416,26.16302998697909
2009-04-01,14.126039499334574,14.520651007752155,13.731426924984223,14.39266872406006,18880244,0.5802102545311136,0.5861725403409848,65.51365762606952,39.22565976535872,22.846350320978043
2009-04-02,14.509986331372344,14.717958356826742,14.099377274351031,14.39800262451172,18833608,0.5541337472795096,0.5797647817286897,49.46244062067672,48.35030004678278,22.799078417206577
2009-04-03,14.398004135711158,14.563314348274828,13.912738157250244,14.110044479370115,16227232,0.5044175007060776,0.5646953255241673,52.01938386625092,29.72788952751393,22.75810943393797
2009-04-06,14.01405868286504,14.68596532858147,14.01405868286504,14.22202968597412,13312430,0.4686509707185973,0.5454864545630533,50.500031296665504,35.75415998638475,21.30117752556348
2009-04-07,14.152704039363648,14.168701561013789,13.870077248457015,14.008724212646484,13959779,0.4182721875772728,0.5200436011658972,44.297501557074355,-13.145522018966206,20.03850320497226
2009-04-08,14.067377684587676,14.270015716552734,13.976723323266862,14.270015716552734,11073168,0.3948787630621773,0.49501063354515323,56.405640611793935,-11.032400247351504,20.020187418725385
2009-04-09,14.536651216539456,14.637970276726886,13.907405404919675,14.024723052978516,15819979,0.35248303265198366,0.46650511336651934,46.11115913273611,-40.833925694994335,18.96689792116794
2009-04-13,13.928733960865278,14.142037778484411,13.795419874302938,13.891406059265137,11654494,0.30461513003834817,0.4341271167008851,28.01821469731182,-122.75534052485419,18.054047023284824
2009-04-14,13.81674885191502,13.96072865880028,13.63544114434336,13.694099426269531,13162042,0.24790082957458814,0.39688185927562575,27.152306115584494,-163.0251242287115,17.262909578452785
2009-04-15,13.662101341255893,14.07271028912198,13.614107727683924,13.998054504394531,16521406,0.22488859664486505,0.36248320674947365,37.113315768998866,-115.26853154332882,17.877861573027968
2009-04-16,14.099368852404258,14.136696732394146,13.523448878250305,13.784746170043944,19463980,0.18728018694666204,0.32744260278891135,33.26866998516017,-122.59987533083076,19.12115452522388
2009-04-17,13.8114146109,14.126038502217574,13.672767679653306,13.7207612991333,19709212,0.150576455321902,0.29206937329550947,35.318155861944916,-109.30353534870247,17.567602107092704
2009-04-20,13.598114792265068,13.816750425422237,13.432804585313844,13.448801040649414,13786650,0.09840916399527622,0.25333733143546283,36.058657922392584,-157.56221380642612,16.22119001137902
2009-04-21,13.01685669987746,13.091513547748594,12.227632799454508,12.552921295166016,42417590,-0.015050307925914552,0.19965980356318735,24.31994634253958,-294.9754550844519,15.054299528427158
2009-04-22,12.47826754613881,12.531594031565898,11.90768118722535,12.248966217041016,55546934,-0.12801867184079896,0.1341241084823901,19.45277865581815,-284.08680606330887,14.042994443202211
2009-04-23,12.302288937659243,12.440935838661233,12.072986612800923,12.38761043548584,37293290,-0.20400780937007212,0.06649772491189765,22.400980344665513,-214.10189556470613,14.518701328792023
2009-04-24,12.40894715606132,12.55825985361858,12.291629503585542,12.50493335723877,23124749,-0.25185948963784277,0.002826282001949565,26.881651012969016,-155.30933916679672,17.815956744794043
2009-04-27,12.478270025239366,12.63291558458254,12.376952027850836,12.499600410461426,16986718,-0.28690534896790254,-0.055120044192020864,24.40560744696893,-122.89651031570457,21.530158478762417
2009-04-28,12.48893351486224,12.595585421878123,12.264965043095293,12.355619430541992,24059041,-0.322579016653485,-0.10861183868431369,24.919001416824088,-112.44280547875911,24.749133314868338
2009-04-29,12.387615154315297,12.830220326409776,12.344954389151178,12.744898796081545,29254710,-0.3157987326415572,-0.15004921747576241,27.725894968022118,-77.60699384865072,22.11786726513798
2009-04-30,12.862216389587337,13.107516341743526,12.798225236755234,12.926207542419434,29434023,-0.29242432258085316,-0.17852423849678056,33.65078608090489,-43.27264073834376,24.694682506835804
2009-05-01,12.920874459773673,13.000863126369218,12.696904914186735,12.958202362060549,15816835,-0.26822627412795264,-0.19646464562301497,35.67921416309457,-42.6069648329546,26.927922382973918
2009-05-04,13.118180443865816,13.24616274409538,12.974200622590782,13.128846168518066,20048659,-0.23259836813971901,-0.2036913901263558,41.254149664441215,-16.30637184153557,30.721750172822347
2009-05-05,13.06484716450568,13.320811611092472,12.9901903346184,13.112839698791504,17891875,-0.20331094230786917,-0.20361530056265847,34.96375127122447,-8.685217876521241,32.58344809494511
2009-05-06,13.160838256756868,13.294153389390967,12.926204092331226,13.123510360717772,23711000,-0.1771967986983949,-0.19833160018980578,37.937900776240284,-7.2107543709857165,34.196919627451514
2009-05-07,13.1715069262283,13.63544249775908,13.038191763764038,13.443469047546388,28997846,-0.12919389294739858,-0.18450405874132436,45.37374169376281,29.643857649667705,29.89851325372295
2009-05-08,13.518124241853531,13.603445771403043,13.144843083040838,13.23549747467041,19570038,-0.10670280858048287,-0.16894380870915607,46.36366858391096,32.08866774546689,27.431175120602216
2009-05-11,13.10751238737024,13.22482893253634,12.974197259372977,13.01152515411377,16962614,-0.10573234003450693,-0.15630151497422626,60.14142457953286,2.969588458866726,25.292815405230915
2009-05-12,13.06485150834838,13.464795822631917,12.947533898357175,13.320816040039062,24452250,-0.07909429725333972,-0.14086007143004894,73.64675337790922,34.637003265133785,23.72475585608211
2009-05-13,13.272824580865334,13.998057538515102,13.251494199757987,13.688766479492188,26484846,-0.02797050449401972,-0.1182821580428431,76.0681183760267,102.5378986461756,26.568990445704625
2009-05-14,13.742093386931742,13.99272510615102,13.678102241646004,13.891406059265137,21327114,0.02856748200293957,-0.08891223003368658,76.85920212121299,135.26807058654606,24.164061243793572
2009-05-15,13.998057173375283,13.998057173375283,13.512791282324535,13.582114219665527,18947840,0.04786521661793053,-0.06155674070336316,68.76133020396017,112.97624328331332,22.123915321000243
2009-05-18,13.656774042320084,13.758093105397371,13.448801987456603,13.72609806060791,15679023,0.07392494225621427,-0.03446040411144768,73.75210034170735,102.730887580484,20.35578885457936
2009-05-19,13.726095566754486,13.811416026002428,13.49146030657464,13.742093086242676,16363053,0.09477561319432581,-0.00861320065029298,69.85115157995291,99.32887171484678,19.381885534664917
2009-05-20,13.85407564219415,14.104708401122798,13.752757671841891,13.912734985351562,16231005,0.1236440041637028,0.01783824031250618,69.72256635936456,127.35246092798471,21.155716743239587
2009-05-21,13.720761932571618,13.96606077069137,13.550118891816052,13.928732872009276,23725567,0.14612882560626872,0.04349635737125869,69.52765965122202,99.31287537329437,22.6930371240043
2009-05-22,13.94472902290554,14.051380912917413,13.84874285486118,13.955394744873049,15340100,0.16420672598936115,0.06763843109487919,67.65350131235306,110.8993669257153,19.879148702892707
2009-05-26,13.864737277663217,14.184692876293797,13.683429638072084,14.163362503051758,16681330,0.1930890420303797,0.09272855328197929,70.73677813976234,109.99879705845677,18.853857554949915
