,Open,High,Low,Close,Volume,MACD,Signal,RSI,CCI,ADX
2009-03-30,12.206598066947723,12.244158140373248,12.032889275484626,12.150259971618652,50155200,0.284631317002356,0.22149716240477452,65.98821196217753,103.75657561698208,28.523838695119153
2009-03-31,12.21599478390888,12.31223958392826,11.985947777294802,12.230079650878906,63535800,0.28584854143409544,0.2343674382106387,73.38701816951718,98.75267275800186,26.414095981437914
2009-04-01,12.061061180012915,12.453079994002586,12.023502442988528,12.399089813232422,67957200,0.297026966217258,0.24689934381196257,71.17886479948801,110.32367221336536,23.50830361980365
2009-04-02,12.52115590804658,12.80988885593551,12.48829167858781,12.591577529907228,65542800,0.3177552141300666,0.2610705178755834,72.8672156151788,151.39536050998362,24.907627796291386
2009-04-03,12.60566601949814,12.746511990167862,12.429609227764349,12.62913990020752,49566900,0.3333705807622884,0.2755305304529244,76.31564767583885,127.94090303440169,26.12037541591409
2009-04-06,12.537587598250232,12.617400920395312,12.417868958238971,12.542282104492188,46532400,0.3348769204226354,0.28739980844686663,69.78063300837127,104.52210138294848,27.171423352920428
2009-04-07,12.431953561722882,12.44603708015597,12.206599805111123,12.298150062561035,42833100,0.3127659191429597,0.29247303058608526,60.51765681384113,61.24729624035892,28.082331564992593
2009-04-08,12.361531325473376,12.446037813879098,12.26998106262636,12.349794387817385,51762900,0.29599797634721803,0.2931780197383118,64.77775886903873,62.39455516602853,29.592684971850876
2009-04-09,11.746503659830717,12.051667990602994,11.65495342035478,11.892044067382812,126973500,0.24297180783899464,0.2831367773584484,55.051835733817825,-45.47760776518264,30.90165792446139
2009-04-13,11.924907399951088,12.20190470990513,11.882654164930289,12.096269607543944,58039800,0.21494967551248578,0.26949935698925587,50.261246238801306,-9.757782013740215,34.31047674949504
2009-04-14,12.01880797880754,12.0422818537285,11.86622510540851,12.000028610229492,53807100,0.18286809996648756,0.25217310558470224,50.208812887707516,-41.34169651518192,37.264786397857534
2009-04-15,11.915521950845896,12.070451421036577,11.882657716803472,12.039935111999512,39026100,0.15883242012188958,0.23350496849213973,47.86888477645446,-41.51754555929676,38.90067624565137
2009-04-16,12.042285067650822,12.08688624782793,11.800499793175266,11.920218467712402,63739500,0.12864094525638592,0.212532163844989,38.461604022841556,-63.77504726938732,39.74089178843161
2009-04-17,12.016463991482562,12.030547515126068,11.769984194428956,11.784069061279297,72072000,0.0926597408428087,0.18855767924455294,36.789548200437885,-88.89239329354099,40.46907859217449
2009-04-20,11.758246381931688,11.840406308195504,11.546978767657151,11.565756797790527,60895200,0.04599816376363286,0.16004577614836893,36.303804121444415,-152.72837527202577,41.10017382208498
2009-04-21,11.657303651583922,11.737116972195375,11.485941416584804,11.697210311889648,46714800,0.01940207271790051,0.13191703546227523,37.80870217881751,-143.45157187062782,41.64712302134075
2009-04-22,11.640872178710408,11.791107120833331,11.460119588663224,11.4929838180542,61171500,-0.017947998951159505,0.10194402857958829,29.598327189990968,-141.82189618571044,39.326839791867485
2009-04-23,11.50237200859274,11.544626590450854,11.331011129479934,11.46950912475586,48756600,-0.04887896512079237,0.07177942983951216,22.654526489391998,-149.18147109225245,37.315927659657326
2009-04-24,11.460121336176169,11.63383152189899,11.20190532582954,11.237116813659668,80793000,-0.09109402080984808,0.03920473970964011,19.017722812963783,-147.95128301005724,33.09990741996449
2009-04-27,11.211298035725122,11.488294163031924,11.183128972182232,11.387354850769045,61824300,-0.11114558545995834,0.00913467467572042,25.000092895861314,-131.64621607495548,29.446023212230696
2009-04-28,11.33335959863367,11.58922968408427,11.274674908287952,11.377962112426758,81424800,-0.12633816269791964,-0.017959892799007594,27.828119075795385,-105.19274690002506,29.62821863520216
2009-04-29,11.467160932723312,11.99533110477144,11.385002381841618,11.84274959564209,102965700,-0.09972436372247628,-0.034312786983701334,39.8112862605528,-37.20518587928535,34.88624723411489
2009-04-30,11.934298960656957,11.936646885197897,11.720683496444266,11.831011772155762,69167100,-0.0786729873249854,-0.043184827051958155,48.50576172600083,-15.965208029864792,31.66069212363104
2009-05-01,11.854487469568362,11.859183319373098,11.556365480877872,11.74885368347168,47331900,-0.06783710705302859,-0.04811528305217225,40.953591376445196,-32.4312307315338,28.865211027878374
2009-05-04,11.786409627996145,12.054015215039277,11.781713779839986,11.934296607971191,63605700,-0.04378121705591731,-0.04724846985292126,48.364378307135695,25.162111679425063,27.070918850624327
2009-05-05,11.894391300014538,12.061059005008609,11.725377013883602,11.84509563446045,58946100,-0.03155082571936774,-0.04410894102621056,45.2678620234717,24.357218420938448,25.38610161120182
2009-05-06,11.894396697523982,11.99298941657829,11.518809224574497,11.622095108032228,78267900,-0.03939827249874561,-0.04316680732071757,43.10527585733844,-17.575499770084875,23.92592667036898
2009-05-07,11.938990630453212,12.007065650700548,11.62913048176244,11.71129035949707,93789300,-0.037982283134979866,-0.04212990248357003,48.279473989878035,17.689532607362178,24.366580441223537
2009-05-08,11.831010167302964,11.831010167302964,11.678427329789669,11.769977569580078,55603800,-0.03175844242301551,-0.04005561047145913,55.22200107004921,11.373131980733385,25.443047284110563
2009-05-11,11.730076476707472,11.978902805486465,11.673738363972234,11.885005950927734,53983500,-0.017344241160291318,-0.035513336609225565,54.84268253695005,52.27738511509685,22.869144410643784
2009-05-12,11.943689389008624,12.04932451457978,11.892047131839172,11.94838523864746,51612300,-0.00079751076700596,-0.028570171440781646,62.66329560781153,101.34589321864739,23.801579943735888
2009-05-13,11.87121171414048,11.87121171414048,11.691844986521458,11.807489395141602,57554400,0.0009359857659205773,-0.022668939999441202,58.82207682419376,35.415874064282924,24.609690739082378
2009-05-14,11.824012790951947,11.887735120698688,11.505401142218243,11.588004112243652,78991500,-0.015225325680377821,-0.021180217135628527,59.22111303364526,-16.10631605028787,24.880003652970835
2009-05-15,11.554960323794498,11.644643684643734,11.356714316074758,11.36379337310791,60168300,-0.045599570810896495,-0.026064087870682123,49.40399050862238,-96.79990831638914,25.114274845007497
2009-05-18,11.517198618554904,11.79568833366014,11.491237575575642,11.781527519226074,56515200,-0.035553881455740566,-0.027962046587693815,58.46068950073879,5.4158467084606094,22.133285460074784
2009-05-19,11.781522186225647,11.80040416389039,11.646998561343976,11.649357795715332,43863000,-0.03782160840676596,-0.029933958951508244,45.28847315545393,8.378682256844403,21.779663933856327
2009-05-20,11.74376379415799,11.871208396539297,11.528996438426327,11.550237655639648,60555900,-0.04707432179714921,-0.03336203152063644,43.43896343765305,-15.419775296127181,19.84922577048527
2009-05-21,11.519556979758026,11.689482668801588,11.486515535942775,11.590359687805176,47151000,-0.050586521211769764,-0.0368069294588631,46.22214624774215,-50.04571472050277,18.17617936223035
2009-05-22,11.651719048044324,11.746122189531327,11.590357343690036,11.623398780822754,34034100,-0.0501261626638545,-0.03947077609986138,42.008871623257974,-29.3040876129074,18.777957925156766
2009-05-26,11.606881790706709,11.95617422195542,11.602161969453912,11.800409317016602,52041900,-0.03507374595513468,-0.038591370070916044,48.90101822981775,38.36845508072398,17.817153094643743
2009-05-27,11.857046218708392,11.99393043040958,11.623398284694847,11.639918327331545,52394400,-0.03568354120431749,-0.03800980429759634,50.45223543053713,6.443416059288272,17.629938552290906
2009-05-28,11.684763337675232,11.75084623571033,11.54551983553968,11.694204330444336,46216800,-0.03142414360189605,-0.036692672158456285,49.558650944037645,-56.18684393795731,17.467685948918447
2009-05-29,11.776808324008092,11.793329725209391,11.580921548754535,11.739047050476074,38519700,-0.02415170179003745,-0.03418447808477252,49.195278410892584,-22.412614443890554,18.171817019745834
2009-06-01,11.842890979243451,11.9656144404208,11.701285531246905,11.939653396606444,59977500,-0.002175901228580912,-0.0277827627135342,51.361154712994,90.77188707456378,21.478787113018676
2009-06-02,11.890090306065458,12.00101487394478,11.769726096487595,11.783886909484863,52197900,0.0026405862925305,-0.021698092912321262,46.082962913171606,84.23996688774116,22.30223518111331
2009-06-03,11.741407174038171,12.031698505526045,11.729608294422944,12.008096694946287,59210700,0.024269776366763196,-0.012504519056504373,54.59456389735882,132.1279065109039,23.522469723008726
2009-06-04,11.996291545865292,12.036413391994332,11.8594073127003,12.005732536315918,45876000,0.04075055050720877,-0.001853505143761744,60.62396190683168,141.39033912078,21.003843348234415
2009-06-05,12.064737178074298,12.21342166314907,11.849969799333325,12.052935600280762,75981600,0.05696393078530093,0.009909982042050791,69.26091735763654,159.0787367846473,21.911279117620126
2009-06-08,12.034057684896222,12.050577734966009,11.89481147523826,11.991575241088867,56925600,0.06412271652877877,0.020752528939396386,57.33104066687042,108.08441271205652,21.56743685532557
2009-06-09,12.003379060245983,12.074181803987274,11.918415497666436,11.944377899169922,43213800,0.06523567846499212,0.029649158844515532,60.945975496096914,99.24415325912815,21.685949460936282
2009-06-10,11.991574641929994,12.001015634676444,11.73668674406938,11.814568519592283,59491500,0.05500906647190007,0.034721140369992444,59.588960056349684,38.75882796969012,21.788660385798895
2009-06-11,11.812203209160934,11.859405453114206,11.632837923216105,11.639918327331545,64824000,0.0324376706106797,0.034264446418129896,51.63793777311577,-32.68278088198641,21.877676520679827
2009-06-12,11.64700362714563,11.767367846803989,11.613962177534605,11.762646675109863,46015200,0.024174164039497015,0.03224638994240332,54.344638383213265,-32.66849378120167,21.954823837576637
2009-06-15,11.58800149373778,11.611601951140711,11.38031449760285,11.436956405639648,73821300,-0.008556572451670519,0.024085797463588556,39.622779196110294,-160.79287823666095,22.02168484555387
2009-06-16,11.448756074618773,11.474717116672622,11.340192085243462,11.3873929977417,62130300,-0.038056577199268915,0.011657322531017065,42.30236122319397,-175.18467437564854,22.07963105246747
2009-06-17,11.399192408168387,11.53843723427284,11.351990154198562,11.460554122924805,57816000,-0.05489920822965644,-0.001653983621117636,42.95875034775147,-134.12444792405526,24.175770886539887
2009-06-18,11.481796889873928,11.538438792015064,11.42279440205836,11.488877296447754,41781300,-0.0652099713116936,-0.01436518115923283,42.38510101449927,-109.51269279630328,22.274269060229607
2009-06-19,11.576200082213884,11.576200082213884,11.351991708446173,11.368513107299805,71303400,-0.0821467726178362,-0.027921499450953506,31.72223897414733,-121.78843856308933,21.956435534560747
2009-06-22,11.351992662179406,11.54079901887288,11.333112026510058,11.467637062072754,60085200,-0.08657287670636826,-0.03965177490203646,39.49858508371688,-105.0601584714125,21.6809798123144
2009-06-23,11.498319218047868,11.524280263816102,11.387394626997253,11.410996437072754,48711600,-0.09357237704118582,-0.05043589532986634,27.68983090587612,-95.20141191976738,18.933580311646086
2009-06-24,11.44639698257182,11.510117945152317,11.3543530413286,11.448756217956545,50043900,-0.0949777879219944,-0.059344273848291954,29.72530684622214,-84.98470714307774,16.552500744400213
2009-06-25,11.4322406343555,11.670608579650912,11.403918995078772,11.59980583190918,59588700,-0.08294698350564467,-0.0640648157797625,34.66484722006156,-41.6131437426252,19.69669092248212
2009-06-26,11.573839331496846,11.57855915233795,11.429874667472284,11.477075576782228,61609800,-0.08236632252284082,-0.06772511712837817,33.282348128958674,-56.35388165010587,21.100610186242246
2009-06-29,11.49595640385067,11.540796723001662,11.422793111155714,11.507755279541016,51972900,-0.07852535745842815,-0.06988516519438817,35.65886907819717,-52.484988400037786,22.317340214834356
2009-06-30,11.531358711712672,11.583280794423512,11.399194269643855,11.432235717773438,50517300,-0.08064553098248695,-0.07203723835200793,36.977625442329675,-53.544167955119974,24.6138467895313
